mile,elevation_ft,lat,lon
7.147326711311737,7577.26074116,39.2021406,-120.3368863
7.181813002852675,7571.112447,39.2026373,-120.3367629
7.2192663418723075,7562.63803728,39.2032006,-120.3366797
7.246003391437968,7557.81848332,39.2029366,-120.3370177
7.258262468400962,7552.657722000001,39.2030655,-120.3371008
7.296367821083257,7546.141973759999,39.203635,-120.3369775
7.337580215273719,7537.155752999999,39.2042502,-120.3368889
7.3917201547308,7529.357196319999,39.2050691,-120.336905
7.440029037072972,7517.874256319999,39.2057674,-120.3371733
7.4833106078554685,7510.078980480001,39.206418,-120.3372618
7.518416812394858,7497.28370448,39.2068066,-120.3377204
7.568078843082524,7482.00811344,39.2074863,-120.3380879
7.58765222116639,7476.20102664,39.2077751,-120.3381308
7.598694778734983,7471.9654622,39.2076338,-120.3382435
7.619320896280798,7464.52451708,39.2073449,-120.3383883
7.637348750326266,7459.0389526,39.2070831,-120.3384527
7.660036730223352,7449.78370296,39.2073948,-120.3386297
7.698288898703765,7436.6636238,39.2079684,-120.3386082
7.7334231019242505,7424.74105124,39.2075237,-120.3389623
7.768596044646228,7413.93724512,39.2070477,-120.339252
7.791102399940481,7405.190525679999,39.206948,-120.3393834
7.813607934539151,7394.74433112,39.2072639,-120.3395256
7.8622860874779885,7376.03041976,39.2080017,-120.3394934
7.884755396599992,7371.758766079999,39.2077232,-120.339665
7.895785656517809,7364.255485,39.2077128,-120.3397777
7.919768712607404,7353.08094396,39.2080058,-120.3398394
7.952910237507332,7349.18986772,39.2075361,-120.3400298
7.976952441148619,7339.29813512,39.2078604,-120.3401827
8.000419439630384,7334.49498536,39.2075154,-120.3402444
8.021517596687522,7320.70889568,39.2072535,-120.3403704
8.054935240602472,7303.330286199999,39.2076754,-120.3407165
8.077364158262208,7289.99039076,39.2079331,-120.3409874
8.093295632300453,7285.000233119999,39.208143,-120.3408532
8.111825167869902,7275.403776120001,39.2080204,-120.3411563
8.132787359470232,7270.390652599999,39.2077502,-120.3413441
8.151681484022681,7268.40902524,39.2074883,-120.3412153
8.160447315665627,7262.487109040001,39.2074675,-120.3413119
8.19753379271257,7250.28238424,39.2079102,-120.3417357
8.213999120317709,7245.84340772,39.2081201,-120.3415828
8.228169936653668,7245.54813212,39.2082511,-120.3413951
8.267281093167602,7233.018604159999,39.2079352,-120.3420361
8.303415255000221,7223.1399949199995,39.2073907,-120.342079
